_id;address;daysOnline;derivedKmPerYear;diffSaving;diffSavingPercent;emissionClass;emissionSticker;firstRegistration;firstSeenOn;fuel;goneOn;id;inputIsFavoured;inputIsRegressionExcluded;isMined;kmState;lastSeenOn;makeIdModelId;makeModel;numOfPrevOwners;numOfSeats;plz;power;predictedPrice;priceEur;summary;uri
5a7c1c6972dea12150df2b42;DE-81927 München;-1;35265;3624;0.302;Euro5;4;2011-05-01 00:00:00;2018-02-08 10:46:17.930000;Diesel;;257415769;;;True;240000;2018-02-17 09:31:22.608000;;Renault/Master;1;5;81927;145;15624;12000.0;NeuRenault Master dCi 150 FAP L3H2Inserat online seit 08.02.2018 09:5712.000 €Ohne BewertungEZ 05/2011, 240.000 km, 107 kW (145 PS)Van / Minibus, Diesel, Automatik, HU 05/2019≈ 8,4 l/100km (komb.), ≈ 260 g CO₂/km (komb.)DE-81927 München, PrivatanbieterVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257415769&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=1&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517303889&ssid=23943616&userPosition=48.1211%2C11.4861&zipcodeRadius=200&fnai=prev&searchId=fe65e661-ba5e-75df-7113-3120adddd9b0
5a82bd9572dea1f66dede20e;Bodenseestrasse 190-192DE-81243 München;-1;30631;-831;-0.065;Euro5;4;2014-04-01 00:00:00;2018-02-13 11:27:33.201000;Diesel;;255257870;;;True;119000;2018-02-17 09:31:23.746000;;Mercedes-Benz/Sprinter;1;3;81243;95;11868;12700.0;NeuMercedes-Benz Sprinter II Kasten 210 CDI 4x2Inserat online seit 13.02.2018 10:1412.700 €Sehr guter PreisEZ 04/2014, 119.000 km, 70 kW (95 PS)Andere, Diesel, Schaltgetriebe, 4/5 Türen≈ 8,9 l/100km (komb.), ≈ 236 g CO₂/km (komb.)MB Automobile GmbH(38)DE-81243 München, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=255257870&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=1&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517303889&ssid=23943616&userPosition=48.1211%2C11.4861&zipcodeRadius=200&searchId=6be0d57f-df98-5fec-c57c-20eb41275061
5a82d4b272dea1fb3e212bfd;DE-84405 Dorfen;-1;24848;2926;0.229;Euro5;4;2010-04-01 00:00:00;2018-02-13 13:06:10.010000;Diesel;;257662601;;;True;196000;2018-02-17 09:31:24.733000;;Mercedes-Benz/Sprinter;1;2;84405;163;15726;12800.0;NeuMercedes-Benz 316 CDI Sprinter 906.133Inserat online seit 13.02.2018 12:2512.800 €Erhöhter PreisEZ 04/2010, 196.000 km, 120 kW (163 PS)Andere, Diesel, Schaltgetriebe, 2/3 Türen≈ 7,9 l/100km (komb.), ≈ 208 g CO₂/km (komb.)DE-84405 Dorfen, PrivatanbieterVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257662601&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=1&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517303889&ssid=23943616&userPosition=48.1211%2C11.4861&zipcodeRadius=200&searchId=865fbb43-00be-78fc-b35d-57305e27ccea
5a82efd772dea1fe3c7483a6;Nordstr. 11DE-86381 Krumbach (Schwaben);-1;17129;5857;0.489;Euro5;4;2014-03-01 00:00:00;2018-02-13 15:01:59.404000;Diesel;;257669777;;;True;68000;2018-02-17 09:31:25.947000;;Renault/Master;1;3;86381;101;17848;11990.0;NeuRenault Master 2.3dCi L1H1 # Klima # 8-fach # Net 10075€Inserat online seit 13.02.2018 14:5011.990 €19,00% MwSt.Guter PreisEZ 03/2014, 68.000 km, 74 kW (101 PS)Van / Minibus, Diesel, Schaltgetriebe, HU Neu, 4/5 Türen≈ 8,0 l/100km (komb.), ≈ 209 g CO₂/km (komb.)Klima, 8-fach bereiftKFZ-Handel Eremin(17)DE-86381 Krumbach (Schwaben), HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257669777&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=1&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517303889&ssid=23943616&userPosition=48.1211%2C11.4861&zipcodeRadius=200&fnai=prev&searchId=1d48815f-9675-8b99-15be-3d82ace61a9c
5a82fc4d72dea1ffea187f74;Bürglen 5DE-88090 Immenstaad;-1;16320;4682;0.364;Euro5;4;2013-01-01 00:00:00;2018-02-13 15:55:09.760000;Diesel;;257612707;;;True;83750;2018-02-17 09:31:30.172000;;Fiat/Ducato;1;3;88090;148;17534;12852.0;NeuFiat MultiJet 150*2,3TDI*Eu5*AUX*MP3*ZV*ABS*AHK-1HandInserat online seit 12.02.2018 12:4712.852 €19,00% MwSt.Guter PreisEZ 01/2013, 83.750 km, 109 kW (148 PS)Van / Minibus, Unfallfrei, Diesel, Schaltgetriebe, HU 01/2019, 4/5 Türen≈ 7,7 l/100km (komb.), ≈ 189 g CO₂/km (komb.)Autohaus  Auto Land B31(107)DE-88090 Immenstaad, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257612707&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=1&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&searchId=e202e744-a9e2-149f-d33c-ac770044feed
5a82fc4d72dea1ffea187f7a;Flurweg 16DE-86975 Bernbeuren;-1;25842;-150;-0.010;Euro5;4;2013-08-01 00:00:00;2018-02-13 15:55:09.776000;Diesel;;257606655;;;True;117600;2018-02-17 09:31:32.216000;;Peugeot/Boxer;1;9;86975;110;14820;14970.0;NeuPeugeot Boxer Kombi HDi Standart  9 Sitzer Inserat online seit 12.02.2018 11:0414.970 €19,00% MwSt.Ohne BewertungEZ 08/2013, 117.600 km, 81 kW (110 PS)Van / Minibus, Reparierter Unfallschaden, Diesel, Schaltgetriebe, HU Neu, 4/5 Türen≈ 7,3 l/100km (komb.), ≈ 193 g CO₂/km (komb.)Autoservice GastDE-86975 Bernbeuren, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257606655&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=1&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&searchId=e202e744-a9e2-149f-d33c-ac770044feed
5a82fc4e72dea1ffea187f89;DE-80939 München;-1;13656;4759;0.366;Euro5;4;2013-03-01 00:00:00;2018-02-13 15:55:10.321000;Diesel;;257521183;;;True;67870;2018-02-17 09:31:43.163000;;Fiat/Ducato;1;2;80939;131;17758;12999.0;Fiat Ducato L4Inserat online seit 10.02.2018 11:0812.999 €Ohne BewertungEZ 03/2013, 67.870 km, 96 kW (131 PS)Andere, Diesel, Schaltgetriebe, 2/3 TürenDE-80939 München, PrivatanbieterVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257521183&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=2&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&searchId=a8c091a8-6549-1e12-c1e6-eee943f4514d
5a82fc4e72dea1ffea187f8d;Amlangwiederbach 101DE-81249 München;-1;12605;3937;0.618;;4;2010-12-01 00:00:00;2018-02-13 15:55:10.332000;Diesel;;257490484;;;True;91000;2018-02-17 09:31:45.625000;;Fiat/Ducato;1;3;81249;101;10308;6370.0;Fiat Ducato Kasten 28 100Inserat online seit 09.02.2018 16:346.370 €Sehr guter PreisEZ 12/2010, 91.000 km, 74 kW (101 PS)Van / Minibus, Unfallfrei, Diesel, Schaltgetriebe, HU 06/2019, 4/5 Türen≈ 8,1 l/100km (komb.), ≈ 214 g CO₂/km (komb.)kfz licata(3)DE-81249 münchen, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257490484&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=2&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&searchId=a8c091a8-6549-1e12-c1e6-eee943f4514d
5a82fc4e72dea1ffea187f8e;Benzstraße 3DE-89155 Erbach bei Ulm;-1;26296;11952;0.920;Euro5;4;2014-05-01 00:00:00;2018-02-13 15:55:10.336000;Diesel;;257489234;;;True;100000;2018-02-17 09:31:48.132000;;Peugeot/Boxer;1;3;89155;177;24943;12990.0;Peugeot Boxer HDi 435 Maxi - L4H2 Avantage +*Klima*Euro5Inserat online seit 09.02.2018 16:1312.990 €Angemessener PreisEZ 05/2014, 100.000 km, 130 kW (177 PS)Van / Minibus, Diesel, Schaltgetriebe, HU 05/2018, 4/5 Türen≈ 8,4 l/100km (komb.), ≈ 222 g CO₂/km (komb.)CS-Automobile(14)DE-89155 Erbach bei Ulm, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257489234&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=2&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&searchId=a8c091a8-6549-1e12-c1e6-eee943f4514d
5a82fc4e72dea1ffea187f8f;DE-86154 Augsburg;-1;33478;-1256;-0.180;Euro4;4;2011-02-01 00:00:00;2018-02-13 15:55:10.338000;Diesel;;257486504;;;True;236000;2018-02-17 09:31:50.193000;;Fiat/Ducato;2;3;86154;120;5743;6999.0;Fiat Ducato L4 250.6C2.0 +288Inserat online seit 09.02.2018 15:396.999 €Angemessener PreisEZ 02/2011, 236.000 km, 88 kW (120 PS)Andere, Unfallfrei, Diesel, Schaltgetriebe, HU 03/2018, 2/3 Türen≈ 7,2 l/100km (komb.)DE-86154 Augsburg, PrivatanbieterVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257486504&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=2&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&searchId=a8c091a8-6549-1e12-c1e6-eee943f4514d
5a82fc4f72dea1ffea187fa8;Günzburger Strasse 50DE-89340 Leipheim;-1;43183;2780;0.242;Euro5;4;2014-07-01 00:00:00;2018-02-13 15:55:11.423000;Diesel;;257382957;;;True;157000;2018-02-17 09:32:08.147000;;Peugeot/Boxer;1;3;89340;131;14270;11490.0;Peugeot Boxer HDi 335 L2H2 *Scheckheft gepflegt*Inserat online seit 07.02.2018 16:4011.490 €19,00% MwSt.Angemessener PreisEZ 07/2014, 157.000 km, 96 kW (131 PS)Van / Minibus, Unfallfrei, Diesel, Schaltgetriebe, HU Neu, 4/5 Türen≈ 7,5 l/100km (komb.), ≈ 199 g CO₂/km (komb.)Dieses Fahrzeug bietet:12 Monate Garantie • Technikcheck • Finanzierung • Inzahlungnahme • UmtauschrechtAutohaus Scheel GmbH(7)DE-89340 Leipheim, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257382957&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=4&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&searchId=44e05d38-6de9-6c9f-e042-cab9461b44f9
5a82fc4f72dea1ffea187fb7;Borsigstr. 24DE-89231 Neu Ulm;-1;18227;6850;0.913;Euro4;4;2011-07-01 00:00:00;2018-02-13 15:55:11.466000;Diesel;;257340526;;;True;121000;2018-02-17 09:32:13.110000;;Peugeot/Boxer;1;3;89231;120;14350;7500.0;Peugeot Boxer HDi 333 L2H2 Avantage *6 Gang*AHK*Inserat online seit 06.02.2018 22:287.500 €Erhöhter PreisEZ 07/2011, 121.000 km, 88 kW (120 PS)Van / Minibus, Diesel, Schaltgetriebe, HU 02/2020, 4/5 Türen≈ 9,1 l/100km (komb.), ≈ 240 g CO₂/km (komb.)Nazir Automobile(3)DE-89231 Neu Ulm, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257340526&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=4&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&fnai=next&searchId=44e05d38-6de9-6c9f-e042-cab9461b44f9
5a82fc5072dea1ffea187fd7;Kaufbeurener Strasse 31DE-87640 Biessenhofen;-1;24716;3838;0.323;Euro5;4;2014-12-01 00:00:00;2018-02-13 15:55:12.639000;Diesel;;257176587;;;True;79500;2018-02-17 09:32:30.823000;;Fiat/Ducato;2;3;87640;131;15738;11900.0;Fiat Ducato Hochr.-Kasten L2H2 33 130Inserat online seit 03.02.2018 12:3311.900 €19,00% MwSt.Sehr guter PreisEZ 12/2014, 79.500 km, 96 kW (131 PS)Andere, Diesel, Schaltgetriebe, HU 02/2019, 4/5 Türen≈ 8,5 l/100km (komb.), ≈ 225 g CO₂/km (komb.)Automeile Vertriebs-GmbH(53)DE-87640 Biessenhofen, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257176587&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=6&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&searchId=c114ad2b-10ad-e79e-8b79-4e83505d1697
5a82fc5072dea1ffea187fdc;DE-86850 Fischach;-1;22050;345;0.043;Euro4;4;2010-11-01 00:00:00;2018-02-13 15:55:12.652000;Diesel;;257159926;;;True;161000;2018-02-17 09:32:35.896000;;Fiat/Ducato;2;3;86850;120;8396;8050.0;Fiat Ducato L2H2 250.5G2.0Inserat online seit 03.02.2018 00:438.050 €Angemessener PreisEZ 11/2010, 161.000 km, 88 kW (120 PS)Van / Minibus, Diesel, Schaltgetriebe, HU 09/2019, 4/5 Türen≈ 8,2 l/100km (komb.), ≈ 218 g CO₂/km (komb.)DE-86850 Fischach, PrivatanbieterVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257159926&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=6&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&searchId=c114ad2b-10ad-e79e-8b79-4e83505d1697
5a82fc5172dea1ffea188003;Hermann-Löns-Str. 5DE-86459 Gessertshausen Ortsteil Deubach;-1;32381;-2356;-0.481;Euro4;4;2010-06-01 00:00:00;2018-02-13 15:55:13.795000;Diesel;;256911332;;;True;250000;2018-02-17 09:32:45.230000;;Fiat/Ducato;1;6;86459;101;2543;4900.0;Fiat Ducato Maxi L4 H2 /lang hoch/ Motor+Getriebe TOPInserat online seit 29.01.2018 20:594.900 €19,00% MwSt.Angemessener PreisEZ 06/2010, 250.000 km, 74 kW (101 PS)Andere, Diesel, Schaltgetriebe, HU 07/2018, 4/5 Türen≈ 7,2 l/100km (komb.)DE-86459 Gessertshausen Ortsteil Deubach, GewerbeVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=256911332&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=8&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&searchId=21083c24-5b3f-0f16-be85-c70af2218115
5a82fc5272dea1ffea18800f;DE-88416 Ochsenhausen;-1;15454;-3690;-0.255;Euro4;4;2011-06-01 00:00:00;2018-02-13 15:55:14.327000;Diesel;;256826269;;;True;103865;2018-02-17 09:32:47.123000;;Fiat/Ducato;2;3;88416;120;10809;14500.0;Fiat Ducato L2H2 33 250L Kasten mit SortimoInserat online seit 27.01.2018 20:5614.500 €Ohne BewertungEZ 06/2011, 103.865 km, 88 kW (120 PS)Andere, Unfallfrei, Diesel, Schaltgetriebe, HU 04/2018, 4/5 Türen≈ 9,0 l/100km (komb.)DE-88416 Ochsenhausen, PrivatanbieterVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=256826269&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=9&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&searchId=d6784f8e-ac93-7f41-2f10-07a20f312abc
5a82fc5272dea1ffea188019;Bichlmannstrasse 21DE-84174 Eching;-1;15348;3707;0.390;Euro4;4;2008-06-01 00:00:00;2018-02-13 15:55:14.354000;Diesel;;256740490;;;True;149200;2018-02-17 09:32:49.864000;;Fiat/Ducato;1;6;84174;158;13208;9500.0;Fiat Ducato Maxi L4 251.BD3.0 +288 Autm.Inserat online seit 26.01.2018 09:309.500 €19,00% MwSt.Angemessener PreisEZ 06/2008, 149.200 km, 116 kW (158 PS)Andere, Unfallfrei, Diesel, Automatik, HU 01/2019, 4/5 Türen≈ 8,2 l/100km (komb.)DE-84174 Eching, GewerbeVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=256740490&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=9&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&fnai=next&searchId=d6784f8e-ac93-7f41-2f10-07a20f312abc
5a82fc5472dea1ffea188042;Riedstr.11DE-89520 Heidenheim an der Brenz;-1;32335;1731;0.217;Euro5;4;2013-11-01 00:00:00;2018-02-13 15:55:16.115000;Diesel;;247915430;;;True;139000;2018-02-17 09:33:00.519000;;Fiat/Ducato;1;3;89520;116;9721;7990.0;Fiat Ducato Kasten 28 115 L1H1Inserat online seit 22.01.2018 04:317.990 €19,00% MwSt.Guter PreisEZ 11/2013, 139.000 km, 85 kW (116 PS)Andere, Diesel, Schaltgetriebe, HU 01/2010, 4/5 Türen≈ 8,0 l/100km (komb.), ≈ 212 g CO₂/km (komb.)MM-Automobile(7)DE-89520 Heidenheim an der Brenz, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=247915430&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=12&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=250&fnai=prev&searchId=cbfc23a0-d2b8-f345-aeed-15c62cec0202
